2014-07-10 20:37:15,719 [main] INFO  org.apache.spark.SecurityManager - Changing view acls to: root
2014-07-10 23:40:15,662 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 239)
2014-07-10 23:40:15,662 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 239 in 10579173 ms on dco-node127-mgt.dco.ethz.ch (progress: 213/497)
2014-07-10 23:40:24,901 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:469 as TID 470 on executor 12: dco-node132-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:40:24,902 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:469 as 6030 bytes in 1 ms
2014-07-10 23:40:24,904 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 200)
2014-07-10 23:40:24,904 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 200 in 10588433 ms on dco-node132-mgt.dco.ethz.ch (progress: 214/497)
2014-07-10 23:40:31,716 [Executor task launch worker-6] INFO  org.apache.spark.executor.Executor - Serialized size of result for 108 is 535
2014-07-10 23:40:31,716 [Executor task launch worker-6] INFO  org.apache.spark.executor.Executor - Sending result for 108 directly to driver
2014-07-10 23:40:31,716 [Executor task launch worker-6] INFO  org.apache.spark.executor.Executor - Finished task ID 108
2014-07-10 23:40:31,718 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:470 as TID 471 on executor 9: dco-node121-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:40:31,719 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:470 as 6030 bytes in 1 ms
2014-07-10 23:40:31,720 [sparkExecutor-akka.actor.default-dispatcher-24] INFO  org.apache.spark.executor.CoarseGrainedExecutorBackend - Got assigned task 471
2014-07-10 23:40:31,721 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 108)
2014-07-10 23:40:31,721 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 108 in 10595296 ms on dco-node121-mgt.dco.ethz.ch (progress: 215/497)
2014-07-10 23:40:31,721 [Executor task launch worker-6] INFO  org.apache.spark.executor.Executor - Running task ID 471
2014-07-10 23:40:31,723 [Executor task launch worker-6] INFO  org.apache.spark.storage.BlockManager - Found block broadcast_0 locally
2014-07-10 23:40:31,725 [Executor task launch worker-6] INFO  org.apache.spark.rdd.WholeTextFileRDD - Input split: Paths:/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-17.warc:0+73443978,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-18.warc:0+69968567,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-19.warc:0+69183631,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-20.warc:0+69263653,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-21.warc:0+67584168,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-22.warc:0+69847895,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-23.warc:0+70049302,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-24.warc:0+69527603,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-25.warc:0+76414425,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-26.warc:0+77880871,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-27.warc:0+72041934,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-28.warc:0+70258441,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-29.warc:0+71801382,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-30.warc:0+72940566,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-31.warc:0+73165638,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-32.warc:0+70672078,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-33.warc:0+72062468,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-34.warc:0+69764070,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-35.warc:0+67960608,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-36.warc:0+69721486,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-37.warc:0+65637321,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-38.warc:0+67602365,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-39.warc:0+72318473,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-40.warc:0+71752572,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-41.warc:0+70672662,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-42.warc:0+71491402,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-43.warc:0+74122393,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-44.warc:0+70491219,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-45.warc:0+72819300,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-46.warc:0+72577138,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-47.warc:0+70807278,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-48.warc:0+69718141,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-49.warc:0+71009687,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-50.warc:0+70906764,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-51.warc:0+70810225,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-52.warc:0+69289076,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-53.warc:0+70334678,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-54.warc:0+71669363,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-55.warc:0+70817984,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-56.warc:0+70448628,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-57.warc:0+70809883,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-58.warc:0+62095706,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-59.warc:0+65581331,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-60.warc:0+69294062,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-61.warc:0+72178526,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-62.warc:0+68770134,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-63.warc:0+67722020,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-64.warc:0+70020191,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-65.warc:0+69711713,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-66.warc:0+71928797,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-67.warc:0+69467642,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-68.warc:0+72291477,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-69.warc:0+71651821,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-70.warc:0+71390990,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-71.warc:0+71018265,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-72.warc:0+81294297,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-73.warc:0+74124590,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-74.warc:0+71776687,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-75.warc:0+66157319,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-76.warc:0+60640921,/mnt/cw12/cw-data/ClueWeb12_18/1814wb/1814wb-77.warc:0+78952031
2014-07-10 23:40:32,144 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:471 as TID 472 on executor 4: dco-node135-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:40:32,144 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:471 as 6030 bytes in 0 ms
2014-07-10 23:40:32,146 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 193 in 10595678 ms on dco-node135-mgt.dco.ethz.ch (progress: 216/497)
2014-07-10 23:40:32,146 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 193)
2014-07-10 23:41:47,636 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:472 as TID 473 on executor 4: dco-node135-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:41:47,637 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:472 as 6030 bytes in 1 ms
2014-07-10 23:41:47,639 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 177 in 10671179 ms on dco-node135-mgt.dco.ethz.ch (progress: 217/497)
2014-07-10 23:41:47,639 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 177)
2014-07-10 23:42:28,654 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:473 as TID 474 on executor 6: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:42:28,654 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:473 as 6104 bytes in 0 ms
2014-07-10 23:42:28,657 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 117 in 10712226 ms on dco-node134-mgt.dco.ethz.ch (progress: 218/497)
2014-07-10 23:42:28,657 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 117)
2014-07-10 23:42:59,961 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:474 as TID 475 on executor 14: dco-node136-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:42:59,962 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:474 as 6030 bytes in 0 ms
2014-07-10 23:42:59,964 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 110)
2014-07-10 23:42:59,964 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 110 in 10743538 ms on dco-node136-mgt.dco.ethz.ch (progress: 219/497)
2014-07-10 23:43:35,086 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:475 as TID 476 on executor 2: dco-node125-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:43:35,086 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:475 as 6104 bytes in 0 ms
2014-07-10 23:43:35,089 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 151 in 10778641 ms on dco-node125-mgt.dco.ethz.ch (progress: 220/497)
2014-07-10 23:43:35,089 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 151)
2014-07-10 23:43:40,187 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:476 as TID 477 on executor 10: dco-node128-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:43:40,187 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:476 as 5956 bytes in 0 ms
2014-07-10 23:43:40,190 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 138)
2014-07-10 23:43:40,190 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 138 in 10783747 ms on dco-node128-mgt.dco.ethz.ch (progress: 221/497)
2014-07-10 23:43:43,486 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:477 as TID 478 on executor 14: dco-node136-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:43:43,487 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:477 as 6698 bytes in 0 ms
2014-07-10 23:43:43,489 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 142)
2014-07-10 23:43:43,489 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 142 in 10787045 ms on dco-node136-mgt.dco.ethz.ch (progress: 222/497)
2014-07-10 23:44:13,596 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:478 as TID 479 on executor 6: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:44:13,596 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:478 as 6400 bytes in 0 ms
2014-07-10 23:44:13,599 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 149 in 10817152 ms on dco-node134-mgt.dco.ethz.ch (progress: 223/497)
2014-07-10 23:44:13,599 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 149)
2014-07-10 23:44:45,012 [spark-akka.actor.default-dispatcher-28] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:479 as TID 480 on executor 12: dco-node132-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:44:45,012 [spark-akka.actor.default-dispatcher-28] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:479 as 6474 bytes in 0 ms
2014-07-10 23:44:45,014 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 136 in 10848573 ms on dco-node132-mgt.dco.ethz.ch (progress: 224/497)
2014-07-10 23:44:45,014 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 136)
2014-07-10 23:45:54,607 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:480 as TID 481 on executor 7: dco-node127-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:45:54,608 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:480 as 6252 bytes in 0 ms
2014-07-10 23:45:54,610 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 207 in 10918135 ms on dco-node127-mgt.dco.ethz.ch (progress: 225/497)
2014-07-10 23:45:54,610 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 207)
2014-07-10 23:46:33,222 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:481 as TID 482 on executor 11: dco-node124-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:46:33,223 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:481 as 6178 bytes in 1 ms
2014-07-10 23:46:33,225 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 139 in 10956782 ms on dco-node124-mgt.dco.ethz.ch (progress: 226/497)
2014-07-10 23:46:33,225 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 139)
2014-07-10 23:50:19,917 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:482 as TID 483 on executor 7: dco-node127-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:50:19,917 [spark-akka.actor.default-dispatcher-30] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:482 as 6104 bytes in 0 ms
2014-07-10 23:50:19,920 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 111 in 11183493 ms on dco-node127-mgt.dco.ethz.ch (progress: 227/497)
2014-07-10 23:50:19,920 [spark-akka.actor.default-dispatcher-39] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 111)
2014-07-10 23:50:29,476 [spark-akka.actor.default-dispatcher-41] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:483 as TID 484 on executor 8: dco-node130-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:50:29,477 [spark-akka.actor.default-dispatcher-41] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:483 as 6030 bytes in 1 ms
2014-07-10 23:50:29,478 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 132 in 11193040 ms on dco-node130-mgt.dco.ethz.ch (progress: 228/497)
2014-07-10 23:50:29,478 [spark-akka.actor.default-dispatcher-13] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 132)
2014-07-10 23:51:11,377 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:484 as TID 485 on executor 15: dco-node129-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:51:11,377 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:484 as 6104 bytes in 0 ms
2014-07-10 23:51:11,379 [spark-akka.actor.default-dispatcher-29] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 134)
2014-07-10 23:51:11,379 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 134 in 11234939 ms on dco-node129-mgt.dco.ethz.ch (progress: 229/497)
2014-07-10 23:51:21,518 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:485 as TID 486 on executor 15: dco-node129-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:51:21,518 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:485 as 6104 bytes in 0 ms
2014-07-10 23:51:21,520 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 198 in 11245049 ms on dco-node129-mgt.dco.ethz.ch (progress: 230/497)
2014-07-10 23:51:21,521 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 198)
2014-07-10 23:53:02,242 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:486 as TID 487 on executor 5: dco-node133-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:53:02,243 [spark-akka.actor.default-dispatcher-33] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:486 as 6104 bytes in 0 ms
2014-07-10 23:53:02,245 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 128 in 11345808 ms on dco-node133-mgt.dco.ethz.ch (progress: 231/497)
2014-07-10 23:53:02,245 [spark-akka.actor.default-dispatcher-42] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 128)
2014-07-10 23:53:40,709 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:487 as TID 488 on executor 7: dco-node127-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:53:40,709 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:487 as 6252 bytes in 0 ms
2014-07-10 23:53:40,711 [Result resolver thread-0] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 223 in 11384229 ms on dco-node127-mgt.dco.ethz.ch (progress: 232/497)
2014-07-10 23:53:40,711 [spark-akka.actor.default-dispatcher-28] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 223)
2014-07-10 23:53:57,801 [spark-akka.actor.default-dispatcher-41] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:488 as TID 489 on executor 13: dco-node122-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:53:57,801 [spark-akka.actor.default-dispatcher-41] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:488 as 6326 bytes in 0 ms
2014-07-10 23:53:57,820 [Result resolver thread-1] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 109 in 11401394 ms on dco-node122-mgt.dco.ethz.ch (progress: 233/497)
2014-07-10 23:53:57,820 [spark-akka.actor.default-dispatcher-37] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 109)
2014-07-10 23:54:28,536 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:489 as TID 490 on executor 6: dco-node134-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:54:28,536 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:489 as 6104 bytes in 0 ms
2014-07-10 23:54:28,538 [Result resolver thread-2] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 133 in 11432099 ms on dco-node134-mgt.dco.ethz.ch (progress: 234/497)
2014-07-10 23:54:28,538 [spark-akka.actor.default-dispatcher-19] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 133)
2014-07-10 23:54:34,396 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Starting task 0.0:490 as TID 491 on executor 4: dco-node135-mgt.dco.ethz.ch (PROCESS_LOCAL)
2014-07-10 23:54:34,397 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.TaskSetManager - Serialized task 0.0:490 as 6030 bytes in 0 ms
2014-07-10 23:54:34,399 [Result resolver thread-3] INFO  org.apache.spark.scheduler.TaskSetManager - Finished TID 113 in 11437971 ms on dco-node135-mgt.dco.ethz.ch (progress: 235/497)
2014-07-10 23:54:34,399 [spark-akka.actor.default-dispatcher-5] INFO  org.apache.spark.scheduler.DAGScheduler - Completed ResultTask(0, 113)
